codigo_ocorrencia;codigo_ocorrencia1;codigo_ocorrencia2;codigo_ocorrencia3;codigo_ocorrencia4;ocorrencia_classificacao;ocorrencia_latitude;ocorrencia_longitude;ocorrencia_cidade;ocorrencia_uf;ocorrencia_pais;ocorrencia_aerodromo;ocorrencia_dia;ocorrencia_hora;investigacao_aeronave_liberada;investigacao_status;divulgacao_relatorio_numero;divulgacao_relatorio_publicado;divulgacao_dia_publicacao;total_recomendacoes;total_aeronaves_envolvidas;ocorrencia_saida_pista
79890;79890;79890;79890;79890;ACIDENTE;-19.855278;-48.456389;CONCEIÇÃO DAS ALAGOAS;MG;BRASIL;****;12/02/2021;16:00:00;SIM;ATIVA;A-022/CENIPA/2021;NÃO;NULL;0;1;NÃO
79885;79885;79885;79885;79885;ACIDENTE;-7.565556;-56.164167;NOVO PROGRESSO;PA;BRASIL;****;13/02/2021;18:40:00;SIM;ATIVA;A-024/CENIPA/2021;NÃO;NULL;0;1;NÃO
79899;79899;79899;79899;79899;INCIDENTE;-29.9938888888;-51.1711111111;PORTO ALEGRE;RS;BRASIL;SBPA;15/02/2021;19:40:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79888;79888;79888;79888;79888;INCIDENTE;-22.859167°;-47.108056°;CAMPINAS;SP;BRASIL;SDAM;16/02/2021;17:20:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79892;79892;79892;79892;79892;INCIDENTE GRAVE;-31.131528;-51.972972;SÃO LOURENÇO DO SUL;RS;BRASIL;****;16/02/2021;15:30:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79894;79894;79894;79894;79894;ACIDENTE;-12.77666;-45.24194;SÃO DESIDÉRIO;BA;BRASIL;****;16/02/2021;11:30:00;SIM;ATIVA;A-025/CENIPA/2021;NÃO;NULL;0;1;NÃO
79897;79897;79897;79897;79897;INCIDENTE;-12.9086111111;-38.3225;SALVADOR;BA;BRASIL;SBSV;17/02/2021;22:30:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79901;79901;79901;79901;79901;INCIDENTE;-22.81;-43.25055555555;RIO DE JANEIRO;RJ;BRASIL;SBGL;17/02/2021;00:15:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79893;79893;79893;79893;79893;INCIDENTE GRAVE;-23.460444;-51.976278;MARINGÁ;PR;BRASIL;****;18/02/2021;09:40:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79902;79902;79902;79902;79902;INCIDENTE;-23.43194444444;-46.46944444444;SÃO PAULO;SP;BRASIL;SBGR;18/02/2021;09:15:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79905;79905;79905;79905;79905;INCIDENTE;-12.9086111111;-38.3225;SALVADOR;BA;BRASIL;SBSV;19/02/2021;22:30:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79906;79906;79906;79906;79906;INCIDENTE;-18.946111;-50.698889;PARANAIGUARA;GO;BRASIL;*****;19/02/2021;12:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79907;79907;79907;79907;79907;ACIDENTE;-13.176111;-58.358889;CAMPO NOVO DO PARECIS;MT;BRASIL;****;19/02/2021;21:30:00;SIM;ATIVA;A-026/CENIPA/2021;NÃO;NULL;0;1;NÃO
79910;79910;79910;79910;79910;INCIDENTE GRAVE;2.765;-62.2213888;ALTO ALEGRE;RR;BRASIL;SJYG;19/02/2021;13:30:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79916;79916;79916;79916;79916;INCIDENTE;-6.947222;-51.101389;OURILÂNDIA DO NORTE;PA;BRASIL;****;19/02/2021;19:10:00;SIM;FINALIZADA;A DEFINIR;NÃO;NULL;0;1;NÃO
79903;79903;79903;79903;79903;ACIDENTE;-11.009317;-54.614683;MARCELÂNDIA;MT;BRASIL;****;20/02/2021;19:30:00;SIM;ATIVA;A-027/CENIPA/2021;NÃO;NULL;0;1;NÃO
79904;79904;79904;79904;79904;INCIDENTE;-9.51722222222;-35.7836111111;MACEIÓ;AL;BRASIL;SBMO;20/02/2021;19:33:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79911;79911;79911;79911;79911;ACIDENTE;-20.53638;-45.60666;FORMIGA;MG;BRASIL;SWVW;20/02/2021;18:00:00;NÃO;ATIVA;A-028/CENIPA/2021;NÃO;NULL;0;1;NÃO
79919;79919;79919;79919;79919;INCIDENTE;-22.81;-43.2505555555;RIO DE JANEIRO;RJ;BRASIL;SBGL;21/02/2021;23:06:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79922;79922;79922;79922;79922;INCIDENTE GRAVE;-28.281667;-54.168333;SANTO ÂNGELO;RS;BRASIL;SBNM;22/02/2021;10:45:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;SIM
79909;79909;79909;79909;79909;ACIDENTE;-15.580226;-58.046139;MIRASSOL D'OESTE;MT;BRASIL;SWRW;23/02/2021;10:20:00;SIM;ATIVA;A-029/CENIPA/2021;NÃO;NULL;0;1;NÃO
79912;79912;79912;79912;79912;INCIDENTE;-29.9947222222;-51.1711111111;PORTO ALEGRE;RS;BRASIL;SBPA;23/02/2021;16:12:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79914;79914;79914;79914;79914;INCIDENTE;-19.85194;-43.95083;BELO HORIZONTE;MG;BRASIL;SBBH;24/02/2021;11:10:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79920;79920;79920;79920;79920;INCIDENTE;-29.9938888888;-51.1711111111;PORTO ALEGRE;RS;BRASIL;SBPA;24/02/2021;02:57:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79926;79926;79926;79926;79926;INCIDENTE;-22.81;-43.25055555555;RIO DE JANEIRO;RJ;BRASIL;SBGL;24/02/2021;16:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79921;79921;79921;79921;79921;INCIDENTE;-30.050278;-51.443611;ELDORADO DO SUL;RS;BRASIL;SIXE;25/02/2021;10:15:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79925;79925;79925;79925;79925;INCIDENTE;-21.69361;-41.29638;CAMPOS DOS GOYTACAZES;RJ;BRASIL;SBCP;25/02/2021;13:28:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79956;79956;79956;79956;79956;ACIDENTE;000;000;NÃO IDENTIFICADA;***;BRASIL;*****;26/02/2021;11:00:00;NÃO;ATIVA;A-030/CENIPA/2021;NÃO;NULL;0;1;NÃO
79924;79924;79924;79924;79924;INCIDENTE GRAVE;-22.755949;-47.268643;AMERICANA;SP;BRASIL;SDAI;28/02/2021;15:30:00;SIM;ATIVA;IG-031/CENIPA/2021;NÃO;NULL;0;1;NÃO
79927;79927;79927;79927;79927;INCIDENTE;-19.62444444444;-43.97194444444;CONFINS;MG;BRASIL;SBCF;28/02/2021;18:32:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79948;79948;79948;79948;79948;INCIDENTE;-1.38472;-48.47888;BELÉM;PA;BRASIL;SBBE;01/03/2021;23:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79947;79947;79947;79947;79947;ACIDENTE;-22.337946;-47.357869;ARARAS;SP;BRASIL;SDAA;02/03/2021;15:30:00;SIM;ATIVA;A-032/CENIPA/2021;NÃO;NULL;0;1;NÃO
79950;79950;79950;79950;79950;INCIDENTE;-22.81;-43.25055555555;RIO DE JANEIRO;RJ;BRASIL;SBGL;02/03/2021;09:45:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79943;79943;79943;79943;79943;INCIDENTE;-12.16444;-43.22555;IBOTIRAMA;BA;BRASIL;SNIT;03/03/2021;11:30:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79951;79951;79951;79951;79951;INCIDENTE;-1.38472;-48.47888;BELÉM;PA;BRASIL;SBBE;03/03/2021;15:45:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79953;79953;79953;79953;79953;ACIDENTE;-13.50472;-45.76222;CORRENTINA;BA;BRASIL;****;03/03/2021;09:00:00;SIM;ATIVA;A-033/CENIPA/2021;NÃO;NULL;0;1;NÃO
79954;79954;79954;79954;79954;INCIDENTE;-2.586944444444;-44.23611111111;SÃO LUÍS;MA;BRASIL;SBSL;04/03/2021;20:40:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79955;79955;79955;79955;79955;INCIDENTE;-4.242222;-56.000833;ITAITUBA;PA;BRASIL;SBIH;04/03/2021;17:14:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79958;79958;79958;79958;79958;INCIDENTE;-20.25805;-40.28638;VITÓRIA;ES;BRASIL;SBVT;07/03/2021;23:40:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79959;79959;79959;79959;79959;INCIDENTE;-8.126388888888;-34.9227777777;RECIFE;PE;BRASIL;SBRF;07/03/2021;14:13:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79960;79960;79960;79960;79960;INCIDENTE;-23.00694444444;-47.13444444444;CAMPINAS;SP;BRASIL;SBKP;07/03/2021;18:32:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79957;79957;79957;79957;79957;INCIDENTE;-19.62444444444;-43.97194444444;CONFINS;MG;BRASIL;SBBH;08/03/2021;03:15:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79963;79963;79963;79963;79963;INCIDENTE GRAVE;-12.246389;-55.743056;SORRISO;MT;BRASIL;****;08/03/2021;17:00:00;SIM;ATIVA;IG-034/CENIPA/2021;NÃO;NULL;0;1;NÃO
79961;79961;79961;79961;79961;ACIDENTE;-22.75527;-47.26805;AMERICANA;SP;BRASIL;SDAI;09/03/2021;19:30:00;SIM;ATIVA;A-035/CENIPA/2021;NÃO;NULL;0;1;NÃO
79962;79962;79962;79962;79962;INCIDENTE GRAVE;-17.151944;-56.614167;BARÃO DE MELGAÇO;MT;BRASIL;SJIJ;09/03/2021;18:45:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79970;79970;79970;79970;79970;ACIDENTE;-18.401944;-50.701944;QUIRINÓPOLIS;GO;BRASIL;****;09/03/2021;11:30:00;SIM;ATIVA;A-036/CENIPA/2021;NÃO;NULL;0;1;NÃO
79974;79974;79974;79974;79974;INCIDENTE;-15.871111;-47.918611;BRASÍLIA;DF;BRASIL;SBBR;10/03/2021;20:30:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79976;79976;79976;79976;79976;ACIDENTE;-14.633056;-51.748333;ARAGUAIANA;MT;BRASIL;*****;10/03/2021;20:30:00;SIM;ATIVA;A-037/CENIPA/2021;NÃO;NULL;0;1;NÃO
79966;79966;79966;79966;79966;INCIDENTE GRAVE;-9.761325;-66.351357;PORTO VELHO;RO;BRASIL;****;11/03/2021;12:20:00;SIM;ATIVA;IG-039/CENIPA/2021;NÃO;NULL;0;1;NÃO
79971;79971;79971;79971;79971;ACIDENTE;-14.938889;-57.200556;BARRA DO BUGRES;MT;BRASIL;*****;11/03/2021;12:30:00;SIM;ATIVA;A-038/CENIPA/2021;NÃO;NULL;0;1;SIM
79978;79978;79978;79978;79978;INCIDENTE;-23.00694444444;-47.134444444;CAMPINAS;SP;BRASIL;SBKP;12/03/2021;22:30:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79968;79968;79968;79968;79968;INCIDENTE GRAVE;-23.195278;-46.098611;IGARATÁ;SP;BRASIL;****;13/03/2021;20:00:00;SIM;ATIVA;IG-040/CENIPA/2021;NÃO;NULL;0;1;NÃO
79969;79969;79969;79969;79969;ACIDENTE;-19.84416;-47.77361;CONQUISTA;MG;BRASIL;****;13/03/2021;12:57:00;SIM;ATIVA;A-041/CENIPA/2021;NÃO;NULL;0;1;NÃO
80053;80053;80053;80053;80053;INCIDENTE;-23.43555555555;-46.47305555555;SÃO PAULO;SP;BRASIL;SBGR;13/03/2021;23:55:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79972;79972;79972;79972;79972;INCIDENTE;-9.866388888888;-56.105;ALTA FLORESTA;MT;BRASIL;SBAT;14/03/2021;19:47:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79973;79973;79973;79973;79973;ACIDENTE;-27,672531;-52,261337;ERECHIM;RS;BRASIL;*****;14/03/2021;14:35:00;SIM;ATIVA;A-042/CENIPA/2021;NÃO;NULL;0;1;NÃO
79981;79981;79981;79981;79981;INCIDENTE;-0,889722;-52,605000;ALMEIRIM;PA;BRASIL;SBMD;14/03/2021;17:05:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80041;80041;80041;80041;80041;INCIDENTE;-23.43555555555;-46.47305555555;GUARULHOS;SP;BRASIL;SBGR;14/03/2021;20:08:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79975;79975;79975;79975;79975;INCIDENTE;-3.041111;-60.050556;MANAUS;AM;BRASIL;SBEG;15/03/2021;16:50:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79977;79977;79977;79977;79977;ACIDENTE;-17.329444;-56.593611;POCONÉ;MT;BRASIL;****;15/03/2021;10:35:00;SIM;ATIVA;A-043/CENIPA/2021;NÃO;NULL;0;1;NÃO
79979;79979;79979;79979;79979;INCIDENTE;-19.624444444;-43.97194444444;BELO HORIZONTE;MG;BRASIL;SBCF;16/03/2021;19:40:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80058;80058;80058;80058;80058;INCIDENTE;-19.8425;-44.60083333333;PARÁ DE MINAS;MG;BRASIL;****;17/03/2021;14:18:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79999;79999;79999;79999;79999;ACIDENTE;3.426111;-61.541361;AMAJARI;RR;BRASIL;****;18/03/2021;20:00:00;SIM;ATIVA;A-044/CENIPA/2021;NÃO;NULL;0;1;NÃO
79985;79985;79985;79985;79985;INCIDENTE;-23.62611111;-46.65638889;SÃO PAULO;SP;BRASIL;SBSP;19/03/2021;02:50:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79982;79982;79982;79982;79982;ACIDENTE;-24,869048;-53,475519;CASCAVEL;PR;BRASIL;****;20/03/2021;21:31:00;SIM;ATIVA;A-045/CENIPA/2021;NÃO;NULL;0;1;NÃO
79983;79983;79983;79983;79983;ACIDENTE;-28,2828874;-54,1722687;SANTO ÂNGELO;RS;BRASIL;SBNM;20/03/2021;11:25:00;SIM;ATIVA;A-046/CENIPA/2021;NÃO;NULL;0;1;SIM
79988;79988;79988;79988;79988;INCIDENTE;-22.810000;-43.250556;RIO DE JANEIRO;RJ;BRASIL;SBGL;20/03/2021;19:16:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79989;79989;79989;79989;79989;INCIDENTE GRAVE;-10.870556;-61.846667;JI-PARANÁ;RO;BRASIL;SBJI;22/03/2021;21:31:00;SIM;ATIVA;IG-047/CENIPA/2021;NÃO;NULL;0;1;NÃO
79990;79990;79990;79990;79990;INCIDENTE GRAVE;-9.940278;-56.074444;ALTA FLORESTA;MT;BRASIL;SWEN;22/03/2021;13:30:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;SIM
79992;79992;79992;79992;79992;ACIDENTE;-00.0000;-00.0000;PIRACANJUBA;GO;BRASIL;****;23/03/2021;13:00:00;SIM;ATIVA;A-048/CENIPA/2021;NÃO;NULL;0;1;NÃO
79996;79996;79996;79996;79996;ACIDENTE;-22.17833333;-51.41888889;PRESIDENTE PRUDENTE;SP;BRASIL;SBDN;23/03/2021;17:35:00;SIM;ATIVA;A-049/CENIPA/2021;NÃO;NULL;0;1;SIM
79991;79991;79991;79991;79991;INCIDENTE;-22.755278°;-47.268056°;AMERICANA;SP;BRASIL;SDAI;25/03/2021;17:35:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;SIM
79994;79994;79994;79994;79994;INCIDENTE GRAVE;-12.46388;-41.41972;LENÇÓIS;BA;BRASIL;****;25/03/2021;20:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
79997;79997;79997;79997;79997;ACIDENTE;-20.497487°;-48.195861°;MORRO AGUDO;SP;BRASIL;****;26/03/2021;09:30:00;SIM;ATIVA;A-050/CENIPA/2021;NÃO;NULL;0;1;NÃO
80004;80004;80004;80004;80004;INCIDENTE;-23.628240;-46.655113;SÃO PAULO;SP;BRASIL;SBSP;26/03/2021;18:40:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80001;80001;80001;80001;80001;INCIDENTE;-21,40916;-42,20083;RIO DE JANEIRO;RJ;BRASIL;****;27/03/2021;15:27:00;SIM;FINALIZADA;A DEFINIR;NÃO;NULL;0;1;NÃO
80002;80002;80002;80002;80002;ACIDENTE;-16.012222;-49.764444;ITABERAÍ;GO;BRASIL;****;27/03/2021;15:00:00;SIM;ATIVA;A-051/CENIPA/2021;NÃO;NULL;0;1;NÃO
80012;80012;80012;80012;80012;INCIDENTE;-23.29583;-41.20777;MACAÉ;RJ;BRASIL;*****;29/03/2021;18:05:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80023;80023;80023;80023;80023;INCIDENTE;-29.99388888888;-51.17111111111;PORTO ALEGRE;RS;BRASIL;SBPA;29/03/2021;18:24:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80152;80152;80152;80152;80152;INCIDENTE;-23.62611111;-46.65638889;SÃO PAULO;SP;BRASIL;SBSP;29/03/2021;22:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80005;80005;80005;80005;80005;ACIDENTE;-14.671944;-57.440556;TANGARÁ DA SERRA;MT;BRASIL;SWTS;31/03/2021;14:00:00;SIM;ATIVA;A-052/CENIPA/2021;NÃO;NULL;0;1;NÃO
80007;80007;80007;80007;80007;INCIDENTE GRAVE;-3.94055;-38.37416;AQUIRAZ;CE;BRASIL;****;31/03/2021;20:25:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80024;80024;80024;80024;80024;INCIDENTE;-23.00694444444;-47.13444444444;CAMPINAS;SP;BRASIL;SBKP;31/03/2021;08:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80025;80025;80025;80025;80025;INCIDENTE;-1.384722222222;-48.4788888888;BELÉM;PA;BRASIL;SBBE;31/03/2021;17:58:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80033;80033;80033;80033;80033;INCIDENTE GRAVE;-11.131111;-58.604167;CASTANHEIRA;MT;BRASIL;****;31/03/2021;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80011;80011;80011;80011;80011;ACIDENTE;-20.1325;-48.70138;PLANURA;MG;BRASIL;****;01/04/2021;12:45:00;NÃO;ATIVA;A-053/CENIPA/2021;NÃO;NULL;0;1;NÃO
80026;80026;80026;80026;80026;INCIDENTE;-3.04111111111;-60.0505555555;MANAUS;AM;BRASIL;SBEG;04/04/2021;08:31:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80014;80014;80014;80014;80014;INCIDENTE GRAVE;-17.836169;-50.956253;RIO VERDE;GO;BRASIL;SWLC;06/04/2021;17:50:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80027;80027;80027;80027;80027;INCIDENTE;-29.99472222222;-51.17111111111;PORTO ALEGRE;RS;BRASIL;SBPA;07/04/2021;19:47:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80015;80015;80015;80015;80015;INCIDENTE;-20.258056;-40.286389;VITÓRIA;ES;BRASIL;SBVT;08/04/2021;11:03:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80018;80018;80018;80018;80018;INCIDENTE;-20.258056;-40.286389;VITÓRIA;ES;BRASIL;SBVT;08/04/2021;19:05:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80017;80017;80017;80017;80017;INCIDENTE GRAVE;-16.625942;-49.348613;GOIÂNIA;GO;BRASIL;*****;09/04/2021;13:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80028;80028;80028;80028;80028;INCIDENTE;-1.38472;-48.47888;BRASÍLIA;DF;BRASIL;SBBR;09/04/2021;18:32:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80031;80031;80031;80031;80031;INCIDENTE GRAVE;-21,362007;-45,469226;TRÊS PONTAS;MG;BRASIL;****;11/04/2021;19:30:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80019;80019;80019;80019;80019;ACIDENTE;-13.420833;-55.850278;NOVA MUTUM;MT;BRASIL;****;12/04/2021;11:00:00;SIM;ATIVA;A-054/CENIPA/2021;NÃO;NULL;0;1;NÃO
80029;80029;80029;80029;80029;INCIDENTE;-22.81;-43.25055555555;RIO DE JANEIRO;RJ;BRASIL;SBGL;12/04/2021;20:24:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80020;80020;80020;80020;80020;INCIDENTE;- 22.75944;- 40.68583;VITÓRIA;ES;BRASIL;****;13/04/2021;16:30:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80022;80022;80022;80022;80022;INCIDENTE;-21.513056;-43.173056;GOIANÁ;MG;BRASIL;SBZM;13/04/2021;16:06:00;SIM;FINALIZADA;A DEFINIR;NÃO;NULL;0;1;NÃO
80030;80030;80030;80030;80030;INCIDENTE;-12.90861;-38.32250;SALVADOR;BA;BRASIL;SBSV;13/04/2021;10:10:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80032;80032;80032;80032;80032;INCIDENTE GRAVE;-9.446389;-70.482778;SANTA ROSA DO PURUS;AC;BRASIL;SSRA;13/04/2021;17:15:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;SIM
80021;80021;80021;80021;80021;INCIDENTE;-16.70611;-43.821944;MONTES CLAROS;MG;BRASIL;****;14/04/2021;17:35:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80095;80095;80095;80095;80095;INCIDENTE;-8.12638889;-34.92277778;RECIFE;PE;BRASIL;SBRF;14/04/2021;22:07:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80034;80034;80034;80034;80034;INCIDENTE GRAVE;-22.177500;-55.608889;PONTA PORÃ;MS;BRASIL;****;15/04/2021;14:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80035;80035;80035;80035;80035;INCIDENTE;-5.001944;-65.976944;CARAUARI;AM;BRASIL;****;15/04/2021;15:05:00;SIM;ATIVA;I-055/CENIPA/2021;NÃO;NULL;0;1;NÃO
80037;80037;80037;80037;80037;ACIDENTE;-21.82944444;-52.17722222;PRESIDENTE EPITÁCIO;SP;BRASIL;****;15/04/2021;18:00:00;SIM;ATIVA;A-056/CENIPA/2021;NÃO;NULL;0;1;NÃO
80038;80038;80038;80038;80038;INCIDENTE;-23.0069444444;-47.1344444444;CAMPINAS;SP;BRASIL;SBKP;16/04/2021;14:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80039;80039;80039;80039;80039;INCIDENTE;-23.0069444444;-47.1344444444;CAMPINAS;SP;BRASIL;SBKP;16/04/2021;12:07:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80043;80043;80043;80043;80043;INCIDENTE;-15.650000;-56.117500;VÁRZEA GRANDE;MT;BRASIL;SBCY;16/04/2021;21:33:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80055;80055;80055;80055;80055;INCIDENTE;-29.719831;-51.488717;MONTENEGRO;RS;BRASIL;SSNG;16/04/2021;13:10:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80040;80040;80040;80040;80040;INCIDENTE;-1.38000;-48.47639;BELÉM;PA;BRASIL;SBBE;20/04/2021;17:10:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80042;80042;80042;80042;80042;ACIDENTE;-19.85194;-43.95055;BELO HORIZONTE;MG;BRASIL;SBBH;20/04/2021;16:52:00;SIM;ATIVA;A-057/CENIPA/2021;NÃO;NULL;0;1;NÃO
80044;80044;80044;80044;80044;INCIDENTE;-15.876944;-47.916389;BRASÍLIA;DF;BRASIL;SBBR;20/04/2021;10:56:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80046;80046;80046;80046;80046;ACIDENTE;-16.362500;-48.928056;ANÁPOLIS;GO;BRASIL;SWNS;23/04/2021;12:30:00;SIM;ATIVA;A-058/CENIPA/2021;NÃO;NULL;0;1;NÃO
80049;80049;80049;80049;80049;INCIDENTE;-22.47861;-44.47888;RESENDE;RJ;BRASIL;SDRS;23/04/2021;13:34:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80048;80048;80048;80048;80048;INCIDENTE;-22.86000;-47.11000;CAMPINAS;SP;BRASIL;SDAM;24/04/2021;14:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80050;80050;80050;80050;80050;ACIDENTE;-22.626944;-48.471111;SÃO MANUEL;SP;BRASIL;****;24/04/2021;11:30:00;SIM;ATIVA;A-059/CENIPA/2021;NÃO;NULL;0;1;NÃO
80052;80052;80052;80052;80052;INCIDENTE;-15.177222;-54.249167;PRIMAVERA DO LESTE;MT;BRASIL;*****;24/04/2021;09:50:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80045;80045;80045;80045;80045;INCIDENTE;-22.86000;-47.11000;CAMPINAS;SP;BRASIL;SDAM;25/04/2021;18:24:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80051;80051;80051;80051;80051;INCIDENTE;-20.469444;-54.670278;CAMPO GRANDE;MS;BRASIL;SBCG;25/04/2021;22:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80088;80088;80088;80088;80088;INCIDENTE;-23.50694444;-46.63416667;SÃO PAULO;SP;BRASIL;SBMT;25/04/2021;20:18:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80068;80068;80068;80068;80068;INCIDENTE;-26.878611;-48.650833;NAVEGANTES;SC;BRASIL;SBNF;26/04/2021;12:01:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80056;80056;80056;80056;80056;INCIDENTE GRAVE;-20.207511;-50.280376;FERNANDÓPOLIS;SP;BRASIL;****;28/04/2021;11:20:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80061;80061;80061;80061;80061;INCIDENTE;-22.81;-43.25055555555;RIO DE JANEIRO;RJ;BRASIL;SBGL;29/04/2021;10:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80062;80062;80062;80062;80062;ACIDENTE;-11.608056;-55.860000;IPIRANGA DO NORTE;MT;BRASIL;****;30/04/2021;16:10:00;SIM;FINALIZADA;A-060/CENIPA/2021;NÃO;NULL;0;1;NÃO
80063;80063;80063;80063;80063;INCIDENTE GRAVE;-16.631897;-49.221010;GOIÂNIA;GO;BRASIL;SBGO;01/05/2021;22:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80067;80067;80067;80067;80067;INCIDENTE;-23.183454;-46.942747;JUNDIAÍ;SP;BRASIL;SBJD;01/05/2021;12:57:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
80069;80069;80069;80069;80069;INCIDENTE;-3.041111111111;-60.05055555555;MANAUS;AM;BRASIL;SBEG;01/05/2021;15:15:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
